No	区分	キーワード	SEO難易度	月間検索数	判定	検索意図	テーマ	記事の方向性	ページ種類	トピック	ページグループ	想定ページタイトル	観点	トピカル貢献	ページ役割
1	＋	売却	30	5400	記事	Know（売却の概要を知りたい）	基礎知識	解説	解説記事	基礎解説	売却_基礎解説	売却の基礎知識まとめ	権威構築	必須	ピラーページ
2	＋	売却とは	33	260	記事	Know（売却の基本を理解したい）	基礎知識	解説	解説記事	基礎解説	売却基礎解説	売却とは？仕組み・意味をわかりやすく解説	権威構築	必須	ピラーページ
13	＋	売却 意味	32	320	記事	Know（売却の基本を理解したい）	基礎知識	解説	解説記事	基礎解説	売却基礎解説	売却とは？仕組み・意味をわかりやすく解説	権威構築	必須	ピラーページ
14	＋	売却 対義語	20	260	記事	Know（売却の概要を知りたい）	基礎知識	解説	解説記事	基礎解説	売却_基礎解説	売却の基礎知識まとめ	権威構築	必須	ピラーページ
15	＋	売却 読み方	N/A	90	削除			解説		翻訳KW			対象外	不要
16	＋	売却 言い換え	N/A	90	記事	Know（売却の概要を知りたい）	基礎知識	解説	解説記事	基礎解説	売却_基礎解説	売却の基礎知識まとめ	権威構築	必須	ピラーページ
17	＋	売却 不動産	29	18100	記事	Know（不動産での売却を知りたい）	その他	解説	解説記事	不動産特化	売却_不動産特化	売却と不動産投資の関係を解説	権威構築	必須	解説記事
18	＋	売却 仲介手数料	40	140	記事	Know（売却にかかる費用を知りたい）	売却	解説	ガイド記事	売却費用	売却_売却費用		権威構築	補足
19	＋	売却 車	51	9900	記事	Know（車の売却を知りたい）	その他	解説	解説記事	車（対象外）	売却_車（対象外）		権威構築	不要
20	＋＋	売却と販売の違い	N/A	90	記事	Know（売却のメリット・リスクを知りたい）	比較・検討	解説	解説記事	比較・検討	売却_比較・検討		権威構築	補足
21	＋＋	売却とは 車	46	50	記事	Know（売却の基本を理解したい）	基礎知識	解説	解説記事	基礎解説	売却基礎解説	売却とは？仕組み・意味をわかりやすく解説	権威構築	必須	ピラーページ
22	＋＋	売却とは 投資	N/A	0	削除			解説		検索なし			対象外	不要
23	＋＋	売却益 税金 株	N/A	20	記事	Know（売却時の税金を知りたい）	売却	解説	解説記事	売却税金	売却_売却税金		権威構築	補足
24	＋＋	売却益 税金 不動産	N/A	40	記事	Know（売却時の税金を知りたい）	売却	解説	解説記事	売却税金	売却_売却税金		権威構築	補足
25	＋＋	売却益 税金 金	N/A	0	削除			解説		検索なし			対象外	不要
26	＋＋	売却益 税金 計算	N/A	70	計算ページ	Do（売却に関する金額を計算したい）	計算方法	実務ガイド	計算ツール		売却計算	売却の計算方法・シミュレーション	ツール集客	必須	計算ツール
27	＋＋	売却益 税金 車	N/A	10	記事	Know（売却時の税金を知りたい）	売却	解説	解説記事	売却税金	売却_売却税金		権威構築	補足
28	＋＋	売却益 税金 いくらから	N/A	0	削除			解説		検索なし			対象外	不要
29	＋＋	売却益 株	51	720	記事	Know（売却益・譲渡所得を知りたい）	売却	解説	解説記事	売却益	売却_売却益		権威構築	補足
30	＋＋	売却益 英語	N/A	90	削除			解説		翻訳KW			対象外	不要
31	＋＋	売却益 課税	N/A	30	記事	Know（売却時の税金を知りたい）	売却	解説	解説記事	売却税金	売却_売却税金		権威構築	補足
32	＋＋	売却益 計算	N/A	50	計算ページ	Do（売却に関する金額を計算したい）	計算方法	実務ガイド	計算ツール		売却計算	売却の計算方法・シミュレーション	ツール集客	必須	計算ツール
33	＋＋	売却益 消費税	N/A	40	記事	Know（売却益・譲渡所得を知りたい）	売却	解説	解説記事	売却益	売却_売却益		権威構築	補足
34	＋＋	売却益とは 株	N/A	30	記事	Know（売却益・譲渡所得を知りたい）	基礎知識	解説	解説記事	売却益	売却基礎解説	売却とは？仕組み・意味をわかりやすく解説	権威構築	必須	ピラーページ
35	＋＋	売却益とは 不動産	N/A	0	削除			解説		検索なし			対象外	不要
36	＋＋	売却益とは簡単に	N/A	50	記事	Know（売却益・譲渡所得を知りたい）	基礎知識	解説	解説記事	売却益	売却基礎解説	売却とは？仕組み・意味をわかりやすく解説	権威構築	必須	ピラーページ
37	＋＋	売却益とは車	N/A	20	記事	Know（売却益・譲渡所得を知りたい）	基礎知識	解説	解説記事	売却益	売却基礎解説	売却とは？仕組み・意味をわかりやすく解説	権威構築	必須	ピラーページ
38	＋＋	売却 英語 m&a	N/A	30	削除			解説		翻訳KW			対象外	不要
39	＋＋	売却 英語 ビジネス	N/A	20	削除			解説		翻訳KW			対象外	不要
40	＋＋	売却 英語 不動産	N/A	0	削除			解説		検索なし			対象外	不要
41	＋＋	事業 売却 英語	47	90	削除			解説		翻訳KW			対象外	不要
42	＋＋	株式 売却 英語	N/A	50	削除			解説		翻訳KW			対象外	不要
43	＋＋	会社 売却 英語	43	40	削除			解説		翻訳KW			対象外	不要
44	＋＋	企業 売却 英語	N/A	20	削除			解説		翻訳KW			対象外	不要
45	＋＋	資産 売却 英語	N/A	20	削除			解説		翻訳KW			対象外	不要
46	＋＋	任意 売却 英語	19	10	削除			解説		翻訳KW			対象外	不要
47	＋＋	売却済みとは	N/A	50	記事	Know（売却の基本を理解したい）	基礎知識	解説	解説記事	基礎解説	売却基礎解説	売却とは？仕組み・意味をわかりやすく解説	権威構築	必須	ピラーページ
48	＋＋	売却済	N/A	70	記事	Know（売却の概要を知りたい）	基礎知識	解説	解説記事	基礎解説	売却_基礎解説	売却の基礎知識まとめ	権威構築	必須	ピラーページ
49	＋＋	売却済み 英語	N/A	40	削除			解説		翻訳KW			対象外	不要
50	＋＋	売却済み 言い換え	N/A	0	削除			解説		検索なし			対象外	不要
51	＋＋	売却済み イラスト	N/A	0	削除			解説		検索なし			対象外	不要
52	＋＋	売却済みの印	N/A	0	削除			解説		検索なし			対象外	不要
53	＋＋	売却済み メルカリ 削除	N/A	40	記事	Know（売却の概要を知りたい）	基礎知識	解説	解説記事	基礎解説	売却_基礎解説	売却の基礎知識まとめ	権威構築	必須	ピラーページ
54	＋＋	売却済みの商品 削除	N/A	0	削除			解説		検索なし			対象外	不要
55	＋＋	売却済み シール	N/A	10	記事	Know（売却の概要を知りたい）	基礎知識	解説	解説記事	基礎解説	売却_基礎解説	売却の基礎知識まとめ	権威構築	必須	ピラーページ
56	＋＋	売却益 確定申告 不要	N/A	0	削除			解説		検索なし			対象外	不要
57	＋＋	売却益 確定申告 マンション	N/A	0	削除			解説		検索なし			対象外	不要
58	＋＋	売却益 確定申告 やり方	N/A	0	削除			解説		検索なし			対象外	不要
59	＋＋	売却益 確定申告しない	N/A	0	削除			解説		検索なし			対象外	不要
60	＋＋	株式 売却益 確定申告	52	2400	記事	Know（売却益・譲渡所得を知りたい）	確定申告	解説	解説記事	売却益	売却申告	売却の確定申告・届出の方法と必要書類	権威構築	必須	解説記事
61	＋＋	株式 売却益 確定申告 書き方	N/A	210	記事	Know（売却益・譲渡所得を知りたい）	確定申告	解説	解説記事	売却益	売却申告	売却の確定申告・届出の方法と必要書類	権威構築	必須	解説記事
62	＋＋	不動産 売却益 確定申告	43	170	記事	Know（売却益・譲渡所得を知りたい）	確定申告	解説	解説記事	売却益	売却申告	売却の確定申告・届出の方法と必要書類	権威構築	必須	解説記事
63	＋＋	nisa 売却益 確定申告	58	140	記事	Know（売却益・譲渡所得を知りたい）	確定申告	解説	解説記事	売却益	売却申告	売却の確定申告・届出の方法と必要書類	権威構築	必須	解説記事
64	＋＋	投資信託 売却益 確定申告	81	140	記事	Know（売却益・譲渡所得を知りたい）	確定申告	解説	解説記事	売却益	売却申告	売却の確定申告・届出の方法と必要書類	権威構築	必須	解説記事
65	＋＋	売却基準価額とは	N/A	70	記事	Know（売却の基本を理解したい）	基礎知識	解説	解説記事	基礎解説	売却基礎解説	売却とは？仕組み・意味をわかりやすく解説	権威構築	必須	ピラーページ
66	＋＋	売却基準価額 買受可能価額	N/A	50	記事	Know（投資信託の売却を知りたい）	売却	解説	解説記事	投資信託（対象外）	売却_投資信託（対象外）		権威構築	不要
67	＋＋	売却基準価額 下回る	N/A	70	記事	Know（投資信託の売却を知りたい）	売却	解説	解説記事	投資信託（対象外）	売却_投資信託（対象外）		権威構築	不要
68	＋＋	売却基準価額 相場	N/A	10	記事	Know（投資信託の売却を知りたい）	売却	解説	解説記事	投資信託（対象外）	売却_投資信託（対象外）		権威構築	不要
69	＋＋	売却基準価額 競売	N/A	70	記事	Know（投資信託の売却を知りたい）	売却	解説	解説記事	投資信託（対象外）	売却_投資信託（対象外）		権威構築	不要
70	＋＋	売却基準価額 買受申出保証金	N/A	0	削除			解説		検索なし			対象外	不要
71	＋＋	売却基準価額 落札価格	N/A	20	記事	Know（投資信託の売却を知りたい）	売却	解説	解説記事	投資信託（対象外）	売却_投資信託（対象外）		権威構築	不要
72	＋＋	固定資産税 売却資産とは	N/A	0	削除			解説		検索なし			対象外	不要
73	＋＋	売却 とは 車	46	50	記事	Know（売却の基本を理解したい）	基礎知識	解説	解説記事	基礎解説	売却基礎解説	売却とは？仕組み・意味をわかりやすく解説	権威構築	必須	ピラーページ
74	＋＋	etf 売却 とは	44	880	記事	Know（売却の基本を理解したい）	基礎知識	解説	解説記事	基礎解説	売却基礎解説	売却とは？仕組み・意味をわかりやすく解説	権威構築	必須	ピラーページ
75	＋＋	ニーサ 売却 とは	58	390	記事	Know（売却の基本を理解したい）	基礎知識	解説	解説記事	基礎解説	売却基礎解説	売却とは？仕組み・意味をわかりやすく解説	権威構築	必須	ピラーページ
76	＋＋	口座 売却 とは	N/A	0	削除			解説		検索なし			対象外	不要
77	＋＋	日銀 etf 売却 とは	N/A	0	削除			解説		検索なし			対象外	不要
78	＋＋	会社 売却 とは	28	10	記事	Know（売却の基本を理解したい）	基礎知識	解説	解説記事	基礎解説	売却基礎解説	売却とは？仕組み・意味をわかりやすく解説	権威構築	必須	ピラーページ
79	＋＋	楽天証券 売却 とは	N/A	50	記事	Know（売却の基本を理解したい）	基礎知識	解説	解説記事	基礎解説	売却基礎解説	売却とは？仕組み・意味をわかりやすく解説	権威構築	必須	ピラーページ
80	＋＋	株 売却 とは	77	90	記事	Know（売却の基本を理解したい）	基礎知識	解説	解説記事	基礎解説	売却基礎解説	売却とは？仕組み・意味をわかりやすく解説	権威構築	必須	ピラーページ
81	＋＋	投資信託 売却 とは	33	40	記事	Know（売却の基本を理解したい）	基礎知識	解説	解説記事	基礎解説	売却基礎解説	売却とは？仕組み・意味をわかりやすく解説	権威構築	必須	ピラーページ
82	＋＋	売却 税金 不動産	45	14800	記事	Know（売却時の税金を知りたい）	売却	解説	解説記事	売却税金	売却_売却税金		権威構築	補足
83	＋＋	売却 税金 金	N/A	0	削除			解説		検索なし			対象外	不要
84	＋＋	売却 税金 物	N/A	0	削除			解説		検索なし			対象外	不要
85	＋＋	売却 税金 株	N/A	0	削除			解説		検索なし			対象外	不要
86	＋＋	売却 税金 車	N/A	0	削除			解説		検索なし			対象外	不要
87	＋＋	売却 税金 カード	N/A	0	削除			解説		検索なし			対象外	不要
88	＋＋	売却 税金 マンション	30	4400	記事	Know（売却時の税金を知りたい）	売却	解説	解説記事	売却税金	売却_売却税金		権威構築	補足
89	＋＋	下部 売却 税金	N/A	0	削除			解説		検索なし			対象外	不要
90	＋＋	金 売却 税金シミュレーション	33	3600	計算ページ	Do（売却に関する金額を計算したい）	計算方法	実務ガイド	計算ツール		売却計算	売却の計算方法・シミュレーション	ツール集客	必須	計算ツール
91	＋＋	任意 売却 意味	24	20	記事	Know（売却の基本を理解したい）	基礎知識	解説	解説記事	基礎解説	売却基礎解説	売却とは？仕組み・意味をわかりやすく解説	権威構築	必須	ピラーページ
92	＋＋	日銀 etf 売却 意味	N/A	10	記事	Know（売却の基本を理解したい）	基礎知識	解説	解説記事	基礎解説	売却基礎解説	売却とは？仕組み・意味をわかりやすく解説	権威構築	必須	ピラーページ
93	＋＋	etf 売却 意味	N/A	10	記事	Know（売却の基本を理解したい）	基礎知識	解説	解説記事	基礎解説	売却基礎解説	売却とは？仕組み・意味をわかりやすく解説	権威構築	必須	ピラーページ
94	＋＋	ご 売却 意味	N/A	0	削除			解説		検索なし			対象外	不要
95	＋＋	株 売却 意味	N/A	10	記事	Know（売却の基本を理解したい）	基礎知識	解説	解説記事	基礎解説	売却基礎解説	売却とは？仕組み・意味をわかりやすく解説	権威構築	必須	ピラーページ
96	＋＋	事業 売却 意味	N/A	10	記事	Know（売却の基本を理解したい）	基礎知識	解説	解説記事	基礎解説	売却基礎解説	売却とは？仕組み・意味をわかりやすく解説	権威構築	必須	ピラーページ
97	＋＋	nisa 売却 意味	N/A	0	削除			解説		検索なし			対象外	不要
98	＋＋	会社 売却 意味	N/A	0	削除			解説		検索なし			対象外	不要
99	＋＋	企業 株 売却 意味	N/A	0	削除			解説		検索なし			対象外	不要
100	＋＋	売却 対義語 株	N/A	0	削除			解説		検索なし			対象外	不要
101	＋＋	売却 益 対義語	N/A	0	削除			解説		検索なし			対象外	不要
102	＋＋	売却 益 読み方	N/A	50	削除			解説		翻訳KW			対象外	不要
103	＋＋	売却 損 読み方	N/A	0	削除			解説		検索なし			対象外	不要
104	＋＋	売却 バッテリー 読み方	N/A	0	削除			解説		検索なし			対象外	不要
105	＋＋	売却額 読み方	N/A	0	削除			解説		検索なし			対象外	不要
106	＋＋	除 売却 読み方	N/A	0	削除			解説		検索なし			対象外	不要
107	＋＋	売却 言い換え ビジネス	N/A	0	削除			解説		検索なし			対象外	不要
108	＋＋	売却 済み 言い換え	N/A	0	削除			解説		検索なし			対象外	不要
109	＋＋	売却 しない 言い換え	N/A	0	削除			解説		検索なし			対象外	不要
110	＋＋	事業 売却 言い換え	N/A	0	削除			解説		検索なし			対象外	不要
111	＋＋	未 売却 言い換え	N/A	0	削除			解説		検索なし			対象外	不要
112	＋＋	会社 売却 言い換え	N/A	0	削除			解説		検索なし			対象外	不要
113	＋＋	不動産売却言い換え	N/A	0	削除			解説		検索なし			対象外	不要
114	＋＋	車 売却 言い換え	N/A	0	削除			解説		検索なし			対象外	不要
115	＋＋	企業 売却 言い換え	N/A	N/A	削除			解説		検索なし			対象外	不要
116	＋＋	売却 不動産会社 選び方	29	40	記事	Buy（売却業者を選びたい）	比較・検討	比較・解説	比較記事	おすすめ比較	売却_おすすめ比較		権威構築	補足
117	＋＋	売却 不動産 税金	32	14800	記事	Know（売却時の税金を知りたい）	売却	解説	解説記事	売却税金	売却_売却税金		権威構築	補足
118	＋＋	売却 不動産 確定申告	N/A	0	削除			解説		検索なし			対象外	不要
119	＋＋	売却 不動産 手数料	32	1300	記事	Know（売却にかかる費用を知りたい）	売却	解説	ガイド記事	売却費用	売却_売却費用		権威構築	補足
120	＋＋	売却 不動産 チラシ	23	390	記事	Know（不動産での売却を知りたい）	その他	解説	解説記事	不動産特化	売却_不動産特化	売却と不動産投資の関係を解説	権威構築	必須	解説記事
121	＋＋	売却 不動産会社	30	170	記事	Buy（売却業者を選びたい）	比較・検討	比較・解説	比較記事	おすすめ比較	売却_おすすめ比較		権威構築	補足
122	＋＋	売却 不動産 固定 資産 税	N/A	10	記事	Know（不動産での売却を知りたい）	その他	解説	解説記事	不動産特化	売却_不動産特化	売却と不動産投資の関係を解説	権威構築	必須	解説記事
123	＋＋	売却 不動産 仲介 手数料	N/A	0	削除			解説		検索なし			対象外	不要
124	＋＋	売却 不動産 費用	N/A	0	削除			解説		検索なし			対象外	不要
125	＋＋	売却 仲介手数料 計算	N/A	0	削除			解説		検索なし			対象外	不要
126	＋＋	売却 仲介手数料 値引き	N/A	10	記事	Know（売却にかかる費用を知りたい）	売却	解説	ガイド記事	売却費用	売却_売却費用		権威構築	補足
127	＋＋	売却 仲介手数料無料	29	30	記事	Know（売却にかかる費用を知りたい）	売却	解説	ガイド記事	売却費用	売却_売却費用		権威構築	補足
128	＋＋	売却 仲介手数料 相場	N/A	10	記事	Know（売却にかかる費用を知りたい）	売却	解説	ガイド記事	売却費用	売却_売却費用		権威構築	補足
129	＋＋	売却 仲介手数料 勘定科目	N/A	0	削除			解説		検索なし			対象外	不要
130	＋＋	売却 仲介手数料 半額	N/A	0	削除			解説		検索なし			対象外	不要
131	＋＋	売却 仲介手数料 仕訳	N/A	0	削除			解説		検索なし			対象外	不要
132	＋＋	売却 仲介手数料 消費税	N/A	0	削除			解説		検索なし			対象外	不要
133	＋＋	売却 仲介手数料 いつ払う	N/A	0	削除			解説		検索なし			対象外	不要
134	＋＋	売却 車 相場	33	1300	記事	Know（車の売却を知りたい）	その他	解説	解説記事	車（対象外）	売却_車（対象外）		権威構築	不要
135	＋＋	売却 車 ネクステージ	N/A	0	削除			解説		検索なし			対象外	不要
136	＋＋	売却 車 税金	N/A	0	削除			解説		検索なし			対象外	不要
137	＋＋	売却 車 書類	N/A	0	削除			解説		検索なし			対象外	不要
138	＋＋	売却 車 査定	N/A	20	記事	Know（車の売却を知りたい）	その他	解説	解説記事	車（対象外）	売却_車（対象外）		権威構築	不要
139	＋＋	売却 車 検証	N/A	0	削除			解説		検索なし			対象外	不要
140	＋＋	売却 車 必要書類	N/A	0	削除			解説		検索なし			対象外	不要
141	＋＋	ローン 途中 売却 車	N/A	260	記事	Know（車の売却を知りたい）	その他	解説	解説記事	車（対象外）	売却_車（対象外）		権威構築	不要
142	＋＋	ローン残債 売却 車	33	260	記事	Know（車の売却を知りたい）	その他	解説	解説記事	車（対象外）	売却_車（対象外）		権威構築	不要
143	＋α	売却 0円	N/A	0	削除			解説		検索なし			対象外	不要
144	＋α	売却 可能 数量 0	N/A	0	削除			解説		検索なし			対象外	不要
145	＋α	売却 可能 数量 0 sbi	N/A	0	削除			解説		検索なし			対象外	不要
146	＋α	売却 可能 口数 0	N/A	0	削除			解説		検索なし			対象外	不要
147	＋α	車 売却 0 円	31	10	記事	Know（車の売却を知りたい）	その他	解説	解説記事	車（対象外）	売却_車（対象外）		権威構築	不要
148	＋α	建物 売却 0 円	N/A	N/A	削除			解説		検索なし			対象外	不要
149	＋α	空き家 売却 3 000万円控除	30	110	記事	Know（不動産の売却を知りたい）	控除・特例	解説	解説記事	不動産売却	売却控除		権威構築	補足
150	＋α	確定申告 不動産 売却 3 000万円控除	38	40	記事	Do（売却後の確定申告をしたい）	確定申告	実務ガイド	ハウツー記事	確定申告	売却申告	売却の確定申告・届出の方法と必要書類	権威構築	必須	解説記事
151	＋α	生活保護 売却 8 000円	N/A	0	削除			解説		検索なし			対象外	不要
152	＋α	土地建物 売却 建物 0円	N/A	10	記事	Know（不動産の売却を知りたい）	その他	解説	解説記事	不動産売却	売却_不動産売却	売却の不動産を解説	権威構築	必須	解説記事
153	＋α	会社 売却 10 億	44	90	記事	Buy（売却業者を選びたい）	比較・検討	比較・解説	比較記事	おすすめ比較	売却_おすすめ比較		権威構築	補足
154	＋α	任意 売却 119	20	110	記事	Know（売却の概要を知りたい）	基礎知識	解説	解説記事	基礎解説	売却_基礎解説	売却の基礎知識まとめ	権威構築	必須	ピラーページ
155	＋α	任意 売却 119 番	N/A	70	記事	Know（売却の概要を知りたい）	基礎知識	解説	解説記事	基礎解説	売却_基礎解説	売却の基礎知識まとめ	権威構築	必須	ピラーページ
156	＋α	車 売却 1ヶ月後	31	50	記事	Know（車の売却を知りたい）	その他	解説	解説記事	車（対象外）	売却_車（対象外）		権威構築	不要
157	＋α	車 売却 12月	41	20	記事	Know（車の売却を知りたい）	その他	解説	解説記事	車（対象外）	売却_車（対象外）		権威構築	不要
158	＋α	車 売却 10万キロ	32	10	記事	Know（車の売却を知りたい）	その他	解説	解説記事	車（対象外）	売却_車（対象外）		権威構築	不要
159	＋α	youtube チャンネル 売却 100億	39	50	記事	Know（金額別の売却を知りたい）	金額別	解説	ガイド記事	金額別	売却_金額別		権威構築	補足
160	＋α	株 売却 100株未満	N/A	30	記事	Know（金融商品の売却を知りたい）	売却	解説	解説記事	金融商品（対象外）	売却_金融商品（対象外）		権威構築	不要
161	＋α	不動産 売却 10 年	38	50	記事	Know（不動産での売却を知りたい）	その他	解説	解説記事	不動産特化	売却_不動産特化	売却と不動産投資の関係を解説	権威構築	必須	解説記事
162	＋α	持ち株 売却 100株未満	N/A	0	削除			解説		検索なし			対象外	不要
163	＋α	売却 20万円以下	N/A	0	削除			解説		検索なし			対象外	不要
164	＋α	金 売却 200万円以下	33	260	記事	Know（金額別の売却を知りたい）	金額別	解説	ガイド記事	金額別	売却_金額別		権威構築	補足
165	＋α	金 売却 200万円以上	N/A	70	記事	Know（金額別の売却を知りたい）	金額別	解説	ガイド記事	金額別	売却_金額別		権威構築	補足
166	＋α	金 売却 200 万	N/A	20	記事	Know（売却の概要を知りたい）	基礎知識	解説	解説記事	基礎解説	売却_基礎解説	売却の基礎知識まとめ	権威構築	必須	ピラーページ
167	＋α	ntt株 政府 売却 2025	N/A	0	削除			解説		検索なし			対象外	不要
168	＋α	ntt株 政府 売却 2024	N/A	0	削除			解説		検索なし			対象外	不要
169	＋α	ntt 株 売却 2024	N/A	0	削除			解説		検索なし			対象外	不要
170	＋α	日本米国債 売却 2025年	N/A	30	記事	Know（売却の改正内容を知りたい）	法律・制度	解説	解説記事	法改正	売却_法改正		権威構築	補足
171	＋α	株 売却 20万円以下	N/A	20	記事	Know（金融商品の売却を知りたい）	売却	解説	解説記事	金融商品（対象外）	売却_金融商品（対象外）		権威構築	不要
172	＋α	電話加入権 売却 2024	N/A	0	削除			解説		検索なし			対象外	不要
173	＋α	売却 3000万円控除	N/A	70	記事	Know（売却の控除・軽減を知りたい）	控除・特例	解説	解説記事	控除・特例	売却控除		権威構築	補足
174	＋α	売却 3000 万 控除	N/A	10	記事	Know（売却の控除・軽減を知りたい）	控除・特例	解説	解説記事	控除・特例	売却控除		権威構築	補足
175	＋α	自宅 売却 3000万円控除	28	390	記事	Know（売却の控除・軽減を知りたい）	控除・特例	解説	解説記事	控除・特例	売却控除		権威構築	補足
176	＋α	相続 不動産 売却 3000万円控除	28	480	記事	Know（売却の控除・軽減を知りたい）	控除・特例	解説	解説記事	控除・特例	売却控除		権威構築	補足
177	＋α	不動産 売却 3000万円控除	25	320	記事	Know（売却の控除・軽減を知りたい）	控除・特例	解説	解説記事	控除・特例	売却控除		権威構築	補足
178	＋α	住宅 売却 3000万円控除	25	210	記事	Know（売却の控除・軽減を知りたい）	控除・特例	解説	解説記事	控除・特例	売却控除		権威構築	補足
179	＋α	共有名義 不動産 売却 3000万円控除	27	170	記事	Know（売却の控除・軽減を知りたい）	控除・特例	解説	解説記事	控除・特例	売却控除		権威構築	補足
180	＋α	マンション 売却 3000万円控除	28	90	記事	Know（不動産の売却を知りたい）	控除・特例	解説	解説記事	不動産売却	売却控除		権威構築	補足
181	＋α	空き家 売却 3000万円控除	30	110	記事	Know（不動産の売却を知りたい）	控除・特例	解説	解説記事	不動産売却	売却控除		権威構築	補足
182	＋α	マイホーム 売却 3000万円控除	26	70	記事	Know（売却の控除・軽減を知りたい）	控除・特例	解説	解説記事	控除・特例	売却控除		権威構築	補足
183	＋α	車 売却 4 月	42	20	記事	Know（車の売却を知りたい）	その他	解説	解説記事	車（対象外）	売却_車（対象外）		権威構築	不要
184	＋α	車 売却 4月 税金	N/A	10	記事	Know（売却時の税金を知りたい）	売却	解説	解説記事	売却税金	売却_売却税金		権威構築	補足
185	＋α	車 売却 4月 自動車税	31	10	記事	Know（車の売却を知りたい）	その他	解説	解説記事	車（対象外）	売却_車（対象外）		権威構築	不要
186	＋α	自動車税 売却 4月	31	260	記事	Know（車の売却を知りたい）	その他	解説	解説記事	車（対象外）	売却_車（対象外）		権威構築	不要
187	＋α	車両 売却 4 種	N/A	0	削除			解説		検索なし			対象外	不要
188	＋α	定率売却 4	N/A	0	削除			解説		検索なし			対象外	不要
189	＋α	不動産 売却 40	32	0	削除			解説		検索なし			対象外	不要
190	＋α	マンション 売却 4 月	N/A	10	記事	Know（不動産の売却を知りたい）	その他	解説	解説記事	不動産売却	売却_不動産売却	売却の不動産を解説	権威構築	必須	解説記事
191	＋α	バイク 売却 4月	N/A	0	削除			解説		検索なし			対象外	不要
192	＋α	投資信託 売却 4	N/A	0	削除			解説		検索なし			対象外	不要
193	＋α	売却 5 年	N/A	10	記事	Know（売却の具体例を知りたい）	具体例	解説	ガイド記事	具体例・ケース	売却_具体例・ケース		権威構築	補足
194	＋α	金 売却 50万円以下 確定申告	50	880	記事	Do（売却後の確定申告をしたい）	確定申告	実務ガイド	ハウツー記事	確定申告	売却申告	売却の確定申告・届出の方法と必要書類	権威構築	必須	解説記事
195	＋α	金 売却 50万円以下 住民税	N/A	0	削除			解説		検索なし			対象外	不要
196	＋α	金 売却 50万円以下	N/A	90	記事	Know（金額別の売却を知りたい）	金額別	解説	ガイド記事	金額別	売却_金額別		権威構築	補足
197	＋α	金 売却 5 年	N/A	0	削除			解説		検索なし			対象外	不要
198	＋α	不動産 売却 5年以内	25	210	記事	Know（不動産での売却を知りたい）	その他	解説	解説記事	不動産特化	売却_不動産特化	売却と不動産投資の関係を解説	権威構築	必須	解説記事
199	＋α	不動産 売却 5年以内 税金	33	40	記事	Know（売却時の税金を知りたい）	売却	解説	解説記事	売却税金	売却_売却税金		権威構築	補足
200	＋α	不動産 売却 5年	32	50	記事	Know（不動産での売却を知りたい）	その他	解説	解説記事	不動産特化	売却_不動産特化	売却と不動産投資の関係を解説	権威構築	必須	解説記事
201	＋α	家 売却 500万 税金	32	70	記事	Know（売却時の税金を知りたい）	売却	解説	解説記事	売却税金	売却_売却税金		権威構築	補足
202	＋α	マンション 売却 5 年	25	50	記事	Know（不動産の売却を知りたい）	その他	解説	解説記事	不動産売却	売却_不動産売却	売却の不動産を解説	権威構築	必須	解説記事
